,ID,X,Y,H,H_err,J,J_err,K,K_err,chi,sharp,ra,dec
28727,106204,1961.973,3769.298,22.267,0.2076,23.3845,0.1879,,,0.6450,-0.6740,149.99826297812857,5.349643166730102
28729,420329,4702.682,3769.327,16.235,0.0125,16.878500000000003,0.0069,16.05,0.0081,1.1167,-0.0583,149.8759209046867,5.349636918718128
28732,420341,1621.687,3769.547,21.003999999999998,0.0852,21.8565,0.0495,20.991,0.0876,0.7723,-1.0793,150.01345295946334,5.349653476849903
28734,420335,834.190,3769.590,21.701999999999998,0.1538,22.7975,0.0991,,,0.7840,-0.4995,150.04860590794468,5.349652203561517
28735,420353,3810.001,3769.689,21.747,0.1747,22.1055,0.0564,21.538,0.1926,0.8197,-0.7000,149.91576910322817,5.349658125340034
28737,420340,1581.847,3769.705,20.906,0.0779,21.6535,0.0411,20.726000000000003,0.0721,0.7630,-1.0723,150.01523137200493,5.34966038604996
28738,420256,1969.427,3769.953,21.676,0.1339,22.6565,0.0884,21.855,0.2567,0.7287,-0.2050,149.9979302410716,5.349672290225978
28740,420345,2232.918,3770.134,22.438,0.2710,23.331500000000002,0.1890,,,0.8250,-0.1775,149.9861682992278,5.349680657342195
28741,420333,707.688,3770.178,20.841,0.0881,21.6855,0.0431,20.884,0.0844,0.8453,-0.4783,150.0542528087099,5.3496776386991955
28742,420338,1047.268,3770.191,17.295,0.0281,17.8415,0.0086,16.997,0.0079,1.1950,-1.0607,150.0390943614783,5.349679973845296
28743,420344,1898.828,3770.194,20.251,0.0516,21.276500000000002,0.0295,20.378,0.0531,0.7450,-0.1733,150.00108170122303,5.349682876807097
28745,420370,1554.407,3770.371,20.334,0.0564,21.247500000000002,0.0277,20.453,0.0546,0.7417,-1.1747,150.01645626421939,5.349689905217811
28746,420365,755.081,3770.409,20.828,0.0782,21.9325,0.0468,21.32,0.1088,0.7657,-0.2033,150.0521372434672,5.34968817297327
28751,420364,736.301,3770.817,20.784,0.0772,21.8325,0.0407,21.357,0.1313,0.8003,-0.3660,150.0529755624274,5.349706201110134
28753,420369,1321.961,3770.907,22.197,0.2002,22.8845,0.1120,21.593,0.1864,0.7250,-0.6593,150.0268323887086,5.3497129452541765
28755,420339,1276.720,3771.013,21.873,0.1568,22.587500000000002,0.0822,,,0.7215,-0.4470,150.02885189510835,5.349717483848713
28756,420402,1386.871,3771.072,22.314999999999998,0.2337,23.7395,0.2699,,,0.7350,-2.4215,150.0239348816401,5.349720514560049
28757,420371,1595.967,3771.105,20.447,0.0594,21.3495,0.0297,20.537000000000003,0.0636,0.7650,-0.6827,150.01460107534575,5.349722648897695
28758,420368,1311.686,3771.133,20.689999999999998,0.0698,21.4645,0.0346,20.752000000000002,0.0727,0.7500,-1.3200,150.02729105370724,5.349722951093083
28760,420397,788.348,3771.346,22.351,0.2752,23.439500000000002,0.2017,,,0.7950,-2.1780,150.05065224956888,5.349730000899877
28761,106208,2498.047,3771.425,20.887,0.0835,21.9805,0.0514,21.102,0.0968,0.7960,-0.3753,149.97433323759395,5.349738133564986
28762,106222,979.963,3771.454,22.031,0.1718,22.6025,0.0789,,,0.6350,-1.3935,150.04209878353765,5.349735788406821
28763,420400,1165.657,3771.697,20.61,0.0697,21.4055,0.0312,20.708000000000002,0.0668,0.7643,-0.5790,150.0338096215228,5.349747432300905
28766,106225,1496.473,3771.772,21.368,0.1302,22.128500000000003,0.0644,21.494,0.1366,0.8577,-0.9977,150.01904237618436,5.349751993236946
28768,420404,1981.370,3771.909,21.031,0.0900,21.7755,0.0450,21.151,0.0957,0.7710,-1.0520,149.9973971221727,5.349759243024301
28772,420401,1212.672,3772.307,19.967,0.0520,20.7805,0.0202,19.925,0.0364,0.7787,-0.8133,150.03171092895425,5.349774739400761
28778,420423,2095.720,3772.782,22.08,0.2145,23.0105,0.1235,,,0.8340,-1.1005,149.99229266724802,5.349798206176967
28779,420420,1247.254,3772.810,21.021,0.0942,21.8275,0.0424,21.109,0.0882,0.7537,-1.0120,150.03016723042487,5.349797234561432
28780,420422,2083.362,3772.826,21.756999999999998,0.1473,22.7865,0.1033,,,0.7515,-0.0150,149.99284431464216,5.349800146134279
28782,106247,2447.694,3772.985,22.017,0.1729,23.2425,0.1513,,,0.7310,-1.3700,149.97658093950977,5.349807465655423
28786,420439,564.153,3773.545,20.837,0.1080,21.747500000000002,0.0429,21.171,0.1083,0.9367,-0.8157,150.06066005805468,5.34982642822697
28789,420446,1526.773,3773.622,19.136,0.0409,19.927500000000002,0.0125,18.997,0.0185,0.8273,-1.3180,150.01768982443033,5.349834310209476
28791,106270,1645.401,3773.660,20.36,0.0491,21.2625,0.0296,20.551000000000002,0.0628,0.7227,-0.7183,150.01239440467583,5.349836341644666
28792,420457,2405.165,3773.718,20.214,0.0567,20.9695,0.0252,20.218,0.0541,0.8310,0.0487,149.97847938701796,5.349840036007898
28793,420464,3397.147,3773.755,20.311,0.0595,21.1695,0.0275,20.366,0.0535,0.7883,-0.8573,149.9341984165968,5.349840333271064
28796,106278,2636.845,3773.953,16.832,0.0353,17.3305,0.0091,16.508000000000003,0.0062,1.6900,-1.5720,149.96813744846042,5.349850450155382
28797,420481,1773.559,3774.174,22.152,0.2508,23.0195,0.1099,,,0.8080,-1.3405,150.0066735768357,5.349859505096083
28798,420460,2863.289,3774.231,22.425,0.2820,22.7895,0.0877,,,0.7240,-1.2260,149.95802923917702,5.349862608638532
28799,5002625,1849.967,3774.238,,,22.9285,0.1098,21.978,0.2639,0.6295,-1.0940,150.00326280932757,5.349862514504702
28802,420442,1026.151,3774.522,21.335,0.1001,22.2395,0.0578,21.557000000000002,0.1492,0.7573,-0.3513,150.04003701990652,5.349872364175466
28803,420461,2866.519,3774.617,21.823999999999998,0.1730,22.523500000000002,0.0701,21.968,0.2957,0.7893,-0.7683,149.9578850550816,5.349879760184097
28809,420479,1335.642,3775.180,22.585,0.2840,22.453500000000002,0.0753,21.804000000000002,0.2361,0.7400,-0.0617,150.026221700474,5.34990290715007
28810,420476,953.229,3775.255,21.25,0.0888,22.148500000000002,0.0641,21.358,0.1183,0.7420,-0.6920,150.04329217660208,5.349904590952386
28811,420507,2074.334,3775.353,22.279,0.2135,22.686500000000002,0.0923,21.829,0.2900,0.8007,-1.0933,149.9932473178139,5.349912445528772
28812,106282,3234.585,3775.455,21.419,0.1168,22.3225,0.0666,21.574,0.1468,0.7793,-1.1950,149.94145499693087,5.349916327231151
28814,106296,1640.875,3775.512,21.808,0.1485,22.744500000000002,0.0956,21.574,0.1413,0.7360,-0.3857,150.01259644524538,5.349918640499459
28815,420482,2066.731,3775.541,19.096,0.0355,19.9425,0.0125,18.935000000000002,0.0209,0.8057,-1.0833,149.99358670756638,5.349920791020378
28817,420513,2733.513,3775.684,21.302,0.1150,22.2965,0.0624,,,0.7745,-0.0735,149.9638222946787,5.349927319606117
28820,106320,2126.627,3776.049,19.587,0.0390,20.3875,0.0166,19.584,0.0336,0.7673,-0.7293,149.99091301696467,5.349943443017669
28821,420506,1958.562,3776.054,19.57,0.0362,20.3835,0.0150,19.51,0.0280,0.7133,-0.4787,149.99841525272515,5.3499434276317706
28823,420502,1318.822,3776.153,21.614,0.1242,22.1785,0.0615,21.55,0.1338,0.7450,-0.4383,150.02697252976677,5.349946088948902
28825,106298,1926.902,3776.343,22.344,0.2748,23.6205,0.2094,,,0.8485,-1.6680,149.99982852055177,5.3499562171065795
28826,420511,2518.732,3776.364,22.048,0.1773,22.6405,0.0854,21.862000000000002,0.2917,0.7790,-0.8967,149.97340988165777,5.3499576428051165
28827,420512,2723.302,3776.470,19.873,0.0501,20.6405,0.0186,19.808,0.0406,0.8287,-0.9363,149.96427810183437,5.349962261110063
28829,5002627,1063.395,3776.566,,,23.686500000000002,0.2578,22.006,0.2951,0.6450,-0.1480,150.03837450037238,5.349963381194659
28832,420561,1368.781,3776.803,22.27,0.2187,22.5395,0.0827,21.842000000000002,0.2545,0.7573,-0.9893,150.0247424190599,5.349975161168052
28835,420514,2847.598,3777.049,21.987,0.1916,23.110500000000002,0.1358,,,0.8055,-0.1220,149.9587296646488,5.349987872066831
28837,420534,1229.528,3777.171,21.334,0.1182,22.0125,0.0545,21.607,0.1446,0.8237,-0.5890,150.03095851628254,5.349990985601739
28838,420538,2469.506,3777.182,19.825,0.0428,20.657500000000002,0.0181,20.007,0.0443,0.7597,-0.5387,149.97560727620083,5.349994000523674
28840,420533,917.632,3777.453,22.147,0.2169,22.5795,0.0790,,,0.7750,-1.0320,150.04488119622724,5.350002102198449
28842,420569,2479.158,3777.489,21.456,0.1126,22.3395,0.0714,21.811,0.1990,0.8027,-0.7103,149.9751764215093,5.350007645159765
28843,420535,1244.445,3777.564,21.149,0.1055,21.8135,0.0407,21.184,0.0963,0.7570,-1.1303,150.03029263996214,5.350008512147516
28845,106354,968.110,3777.656,19.842,0.0387,20.7325,0.0200,19.872,0.0391,0.7163,-0.3840,150.04262791785894,5.350011375002757
28847,106433,1286.874,3778.050,22.087,0.1878,22.9405,0.1091,,,0.7305,-1.8190,150.02839865946333,5.350030278551603
28848,420566,1770.388,3778.119,21.212,0.1128,22.081500000000002,0.0556,21.347,0.1132,0.7973,-1.9797,150.00681513578823,5.350034831142199
28849,420557,865.081,3778.217,22.235,0.2057,23.4875,0.1913,,,0.6500,0.1025,150.04722701566834,5.350035788105936
28851,106356,1136.430,3778.326,20.666999999999998,0.0693,21.4645,0.0313,20.623,0.0626,0.7187,-1.0050,150.0351143096561,5.350041928907428
28852,420572,2869.672,3778.378,20.922,0.0839,21.8035,0.0381,20.900000000000002,0.0910,0.7813,-0.6560,149.9577443039229,5.350046911779909
28855,420599,2419.272,3778.722,21.918,0.1909,22.5775,0.0859,,,0.8265,-0.0340,149.977849667163,5.350062439108722
28856,106357,1398.328,3778.774,21.993,0.1819,23.0405,0.1201,,,0.7475,-2.0390,150.023423481291,5.350062865775033
28858,420588,1023.236,3778.941,22.099999999999998,0.1767,22.9905,0.1144,22.049,0.2711,0.6970,-0.7150,150.040167162954,5.350068750340567
28861,420595,2036.385,3779.110,21.371,0.0928,21.9225,0.0524,21.635,0.1604,0.7613,-0.1993,149.99494132453674,5.350079371202414
28862,420603,2970.848,3779.124,21.047,0.0902,21.831500000000002,0.0413,21.042,0.0878,0.7357,-1.0383,149.95322791721856,5.350079923681853
28863,420623,2051.803,3779.479,22.134,0.2120,22.6155,0.0976,,,0.7975,-4.1360,149.99425308242377,5.350095792924519
28865,420602,2673.980,3779.561,20.15,0.0606,21.0715,0.0240,20.321,0.0594,0.8580,-0.7990,149.9664797797012,5.350099673617076
28867,420620,1789.199,3779.675,20.772,0.0752,21.6145,0.0359,20.815,0.0723,0.7410,-1.6747,150.00597543705555,5.350104029240766
28868,420589,1306.794,3779.750,22.2,0.1818,23.0825,0.1200,,,0.6685,-0.4970,150.02750945966994,5.350105910197817
28869,420622,1909.726,3779.822,22.277,0.2369,22.9775,0.1048,21.932000000000002,0.2562,0.7580,-0.7120,150.00059524458337,5.350110808132361
28870,420614,640.275,3779.868,20.413,0.0693,21.2645,0.0303,20.515,0.0653,0.8530,-0.5090,150.05726210129595,5.350107911748539
28872,106381,1987.166,3779.989,22.226,0.2807,23.052500000000002,0.1261,,,0.7840,-3.7560,149.99713840812618,5.350118363380267
28878,420616,1104.737,3780.510,22.066,0.1902,23.0945,0.1316,,,0.7600,-0.5740,150.03652905866417,5.350138856363301
28885,106427,1498.949,3781.043,21.351,0.1062,22.128500000000003,0.0584,21.239,0.1048,0.7610,-0.6733,150.01893187981398,5.350164045400687
28886,420647,2566.060,3781.054,20.362,0.0660,21.151500000000002,0.0286,20.438000000000002,0.0677,0.8753,-0.4310,149.9712972104831,5.350166077783073
28889,420651,1340.009,3781.527,20.57,0.0580,21.3735,0.0319,20.698,0.0707,0.7427,-0.8750,150.0260267859898,5.35018501202674
28890,420660,2984.028,3781.678,22.256,0.2254,23.0995,0.1238,,,0.7480,-0.3685,149.95263957231958,5.350193413633435
28891,420645,1795.852,3781.740,22.094,0.1879,23.0945,0.1120,22.085,0.2682,0.6980,-0.4837,150.00567845903956,5.350195821779455
28894,420662,3470.994,3781.931,21.486,0.1237,22.3015,0.0655,21.525000000000002,0.1471,0.8133,-0.7087,149.93090194395324,5.350203483583731
28895,420658,2493.093,3782.192,19.5,0.0458,20.2465,0.0168,19.36,0.0296,0.8767,-1.1447,149.97455437818894,5.350216667120475
28897,106466,2678.456,3782.230,22.209,0.2628,22.895500000000002,0.1002,,,0.7905,-1.4410,149.9662799742314,5.350218293004692
28900,420657,2432.855,3782.439,19.9,0.0478,20.6495,0.0191,19.753,0.0370,0.7807,-0.7620,149.97724333744844,5.350227641489162
28902,420681,1765.236,3782.512,21.483,0.1148,22.2655,0.0573,21.789,0.1965,0.6740,-1.3523,150.00704512552915,5.350230063693841
28903,420695,3851.932,3782.575,21.246,0.1069,22.035500000000003,0.0517,21.312,0.1191,0.8130,-1.3637,149.91389729528666,5.350230653292265
28904,420652,1467.516,3782.680,20.732,0.0649,21.4895,0.0339,21.003,0.0835,0.7053,-0.5160,150.02033501936697,5.3502366997216715
28905,420685,2377.032,3782.949,22.049,0.1951,22.5165,0.0882,,,0.7755,-2.0690,149.97973521604837,5.350250294536884
28907,420686,2597.008,3783.146,20.197,0.0644,21.1275,0.0289,20.225,0.0546,0.8700,-0.9160,149.96991572454166,5.350259045461282
28909,420673,759.676,3783.172,21.189999999999998,0.0990,21.9775,0.0470,21.535,0.1377,0.7827,-0.5197,150.05193219924504,5.3502554424469295
28910,420679,1691.487,3783.229,20.049,0.0524,20.8015,0.0205,19.98,0.0421,0.7697,-1.1387,150.0103372019662,5.350261751259264
28912,420714,2783.863,3783.338,21.87,0.1676,22.7865,0.0978,21.557000000000002,0.1545,0.8287,-0.1890,149.9615747187434,5.350267452139715
28914,420716,3199.671,3783.359,22.493,0.2652,22.6295,0.0843,21.555,0.1980,0.7663,-0.6310,149.9430135004924,5.350267699083476
28916,420674,1037.513,3783.473,20.992,0.0723,21.9875,0.0430,21.431,0.1392,0.7323,-1.7087,150.0395298752273,5.350270239270286
28919,420678,1563.062,3783.776,21.429,0.1188,21.930500000000002,0.0452,21.076,0.0978,0.7133,-0.4553,150.01606995469754,5.350285708575402
28920,420689,3019.981,3783.782,22.012,0.1911,22.7945,0.1010,21.98,0.2961,0.8497,-1.0313,149.951034665905,5.3502868641959545
28921,106480,1145.550,3783.839,20.201,0.0654,21.0455,0.0274,20.220000000000002,0.0477,0.7410,-0.5460,150.0347072270834,5.350286990428528
28923,420707,1458.765,3784.015,20.924,0.0891,21.7375,0.0394,20.880000000000003,0.0792,0.7547,-1.4687,150.0207256587321,5.350296004288943
28924,420704,940.610,3784.092,20.678,0.0688,21.6115,0.0407,20.738,0.0756,0.7947,-0.7327,150.04385551807036,5.3502972837308755
28925,420738,1943.747,3784.206,22.595,0.2898,23.1985,0.1466,,,0.7500,-0.6390,149.99907659206684,5.350305713377691
28928,420710,1986.741,3784.292,20.401,0.0673,21.1885,0.0277,20.296,0.0509,0.7827,-0.5213,149.99715738653597,5.350309607125482
28932,106510,1142.754,3784.676,20.051,0.0596,20.8565,0.0235,20.065,0.0432,0.7473,-1.2640,150.03483204100456,5.350324178342868
28933,420733,1087.700,3784.681,21.099,0.0945,21.953500000000002,0.0509,21.224,0.1162,0.8080,-1.9143,150.03728958975333,5.350324157880147
28939,420744,2459.162,3785.169,19.406,0.0390,20.1675,0.0138,19.392,0.0295,0.8023,-0.9230,149.97606902156608,5.350348977747061
28940,420736,1448.656,3785.175,20.934,0.0812,21.8505,0.0452,21.079,0.0921,0.7320,-0.5880,150.02117691721145,5.350347526312026
28943,420778,3386.912,3785.427,21.153,0.0828,22.1565,0.0534,,,0.6180,-1.0475,149.9346552611927,5.350359118796296
28944,106543,1082.161,3785.587,22.243,0.2153,23.1735,0.1407,,,0.7405,-1.9755,150.03753684857924,5.350364399562815
28946,106670,3882.940,3785.663,21.829,0.1689,22.4155,0.0702,21.470000000000002,0.1888,0.7913,-0.4247,149.91251311924057,5.350367758795602
28947,420777,2880.928,3785.926,21.063,0.0992,21.744500000000002,0.0409,20.914,0.0921,0.8460,-0.6300,149.95724183865343,5.3503823640690795
28948,420767,1637.921,3786.056,21.723,0.1326,22.5995,0.0704,21.55,0.2067,0.7633,-0.2647,150.0127283372399,5.350387254580093
28950,106507,902.729,3786.145,22.178,0.1959,23.4805,0.2060,,,0.6800,-1.2550,150.04554649319334,5.350388337445807
28953,420769,1920.292,3786.231,20.101,0.0422,20.9425,0.0235,20.179000000000002,0.0497,0.7343,-0.4507,150.00012360155205,5.350395671828849
28954,420766,1453.516,3786.265,20.727999999999998,0.0753,21.5695,0.0360,20.85,0.0730,0.7067,-0.5490,150.02095997577837,5.350395986892279
28955,420934,1209.368,3786.274,22.174,0.2407,23.343500000000002,0.1441,,,0.8150,-1.4735,150.0318584731417,5.350395481085851
28958,420764,1110.499,3786.453,21.415,0.1087,22.305500000000002,0.0642,21.691000000000003,0.1545,0.7677,-1.9950,150.03627187588222,5.350403015075505
28960,420805,3584.249,3786.645,20.32,0.0492,21.1785,0.0280,20.48,0.0649,0.7623,-0.3167,149.92584634977243,5.350412611714254
28962,420795,1464.996,3786.805,21.631,0.1466,22.3765,0.0627,21.535,0.1761,0.6993,0.0980,150.02044752293205,5.350420024737746
28963,420793,1300.104,3786.837,20.307,0.0499,21.1715,0.0264,20.391000000000002,0.0501,0.6847,-0.5000,150.0278081208052,5.350420862405715
28964,420797,1644.906,3786.958,20.319,0.0564,21.1845,0.0241,20.374000000000002,0.0530,0.7217,-1.5357,150.01241653687316,5.350427362382777
28967,420796,1514.527,3787.066,20.999,0.0930,21.8205,0.0457,21.306,0.1117,0.7557,-0.5420,150.0182365140129,5.350431783178917
28968,420794,1428.871,3787.178,20.582,0.0633,21.5185,0.0320,20.702,0.0725,0.7447,-0.7587,150.02206010465548,5.350436481953337
28969,420840,3307.577,3787.264,21.439999999999998,0.1283,22.2605,0.0586,21.804000000000002,0.2293,0.7713,-2.3300,149.93819668415566,5.350440985240944
28970,420806,3626.166,3787.295,20.534,0.0677,21.4495,0.0333,20.666,0.0695,0.7980,-0.4573,149.9239752186142,5.35044134837053
28972,420838,2615.706,3787.566,20.907999999999998,0.1011,21.8625,0.0470,20.855,0.0790,0.8637,-1.3347,149.96908106404467,5.350455482298322
28978,420823,1292.349,3787.805,20.903,0.0727,21.7295,0.0376,20.886000000000003,0.0800,0.7177,-0.9717,150.02815429916802,5.350463854954166
28979,420837,2573.637,3787.806,21.471,0.1348,22.4445,0.0751,21.501,0.2290,0.8660,-0.3367,149.97095897938604,5.350466164472851
28982,420828,1980.946,3787.837,20.837,0.0724,21.7255,0.0393,21.021,0.0852,0.7187,-0.7080,149.99741607480445,5.350467153369716
28983,106598,2030.359,3787.895,22.246,0.2165,23.2145,0.1675,,,0.6750,-0.9575,149.99521033136782,5.350469806907535
28986,420869,3633.986,3787.983,22.307,0.2424,23.4205,0.1649,,,0.7645,0.0095,149.92362613984804,5.350471897108575
28990,420827,1961.449,3788.199,22.441,0.2397,23.6825,0.2252,,,0.6500,-1.6875,149.99828640064166,5.350483210194664
28993,420831,2069.799,3788.328,21.139,0.0920,22.0435,0.0579,21.316000000000003,0.1123,0.7620,-0.2120,149.99344977243527,5.35048910616232
28994,420839,3130.552,3788.399,21.212,0.0833,22.032500000000002,0.0479,21.576,0.1469,0.7260,-0.2403,149.94609888673853,5.350491851827081
28998,420858,1564.542,3788.679,20.165,0.0498,21.0115,0.0236,20.212,0.0483,0.7050,-0.5483,150.01600390365485,5.350503624002263
28999,106641,1434.421,3788.768,21.932,0.1935,22.7625,0.1020,21.831,0.1692,0.8077,-1.5313,150.0218123641111,5.3505071673889075
29002,420868,2969.123,3788.906,18.584,0.0380,19.3865,0.0107,18.167,0.0113,0.9263,-1.3410,149.95330490385987,5.350514681913928
29004,420864,2718.431,3788.994,19.812,0.0531,20.6645,0.0207,19.775000000000002,0.0356,0.8503,-0.8243,149.96449552827042,5.350518887079814
29007,420915,1534.194,3789.516,22.046,0.1860,23.430500000000002,0.1677,21.885,0.2561,0.7990,-0.5253,150.01735860806556,5.35054073274946
29010,420886,507.202,3789.731,21.506999999999998,0.1632,23.0065,0.1351,21.808,0.1944,0.9623,-1.4853,150.06320238506936,5.350545447544264
29011,420901,2853.623,3789.947,22.028,0.2063,22.9475,0.1293,,,0.7650,-1.4985,149.9584606997101,5.350561109263896
29014,421055,1452.336,3790.110,21.605,0.1306,22.1785,0.0582,21.42,0.1087,0.6670,-0.3367,150.021012662477,5.350566871803968
29016,420897,2622.417,3790.227,22.206,0.2692,23.503500000000003,0.2121,,,0.8450,-1.7995,149.96878149092188,5.350573745956718
29017,420760,692.385,3790.324,22.412,0.2582,23.5345,0.2062,,,0.7250,-0.0405,150.0549360327471,5.3505729276108
29018,420899,2772.947,3790.519,20.974,0.0976,21.8595,0.0484,21.416,0.1344,0.8663,-1.2843,149.9620619904056,5.350586618172981
29020,420830,2033.194,3790.572,22.076999999999998,0.2062,22.5505,0.0822,21.808,0.2621,0.7847,-0.7847,149.99508378386935,5.350588788780449
29021,420914,1158.703,3790.596,20.649,0.0720,21.5255,0.0354,20.87,0.0780,0.7810,-0.5063,150.0341201208364,5.350587357780212
29022,420917,1915.754,3790.690,22.588,0.2889,23.299500000000002,0.1517,,,0.7220,-1.0750,150.00032618113676,5.350593841337348
29023,420913,957.767,3790.744,20.784,0.0691,21.628500000000003,0.0337,20.829,0.0735,0.7130,-0.4820,150.0430896818922,5.350593012782177
29024,106682,2205.719,3790.804,22.342,0.2470,23.2015,0.1524,,,0.7560,-0.6575,149.98738245046147,5.350599301016678
29029,420922,3075.727,3791.135,21.572,0.1394,22.5215,0.0748,,,0.7720,-0.8300,149.94854621074586,5.3506135620295385
29030,420916,1574.651,3791.355,21.553,0.1272,22.645500000000002,0.0871,,,0.7475,-0.6920,150.0155526566782,5.350622587033182
29031,420971,1178.193,3791.462,22.501,0.2743,23.4085,0.1705,,,0.7655,-0.7905,150.03325011232718,5.350625929216906
29032,420923,3159.139,3791.492,22.442999999999998,0.2728,23.3995,0.1524,,,0.7705,-1.2695,149.94482278692743,5.350629257147332
29036,420947,3285.897,3791.942,20.605,0.0616,21.5465,0.0325,20.14,0.0507,0.7587,-0.2073,149.93916444369975,5.3506489534393795
29037,420942,2377.676,3791.980,22.248,0.2291,23.0865,0.1321,,,0.7585,-0.7375,149.97970647158772,5.350651672510683
29039,106711,1565.785,3792.070,20.992,0.1006,21.8325,0.0460,21.249000000000002,0.1154,0.7400,-0.6417,150.01594842751703,5.3506543387422
29040,420937,1515.604,3792.121,20.143,0.0492,21.1665,0.0248,20.403000000000002,0.0560,0.7250,-0.2097,150.0181884536898,5.350656453129586
29042,420978,2201.234,3792.407,21.303,0.1043,21.8505,0.0480,21.486,0.1408,0.7943,-0.6430,149.98758265757886,5.350670541444541
29044,420945,3171.514,3792.474,19.889,0.0504,20.6385,0.0198,19.830000000000002,0.0344,0.7843,-1.5933,149.94427037788986,5.350672874219167
29046,106642,1521.506,3792.574,22.346999999999998,0.2437,23.0455,0.1140,,,0.6975,-2.6030,150.017924996152,5.350676604788462
29048,420976,1951.215,3792.725,20.503999999999998,0.0610,21.4085,0.0307,20.603,0.0620,0.7270,-0.8093,149.99874324321627,5.35068434840369
29052,420933,1186.506,3793.033,22.627,0.2970,23.3935,0.1579,,,0.7470,-0.4375,150.03287903569898,5.350695786245657
29056,106623,2464.383,3793.433,21.727,0.1415,22.6935,0.0909,,,0.7180,-0.0300,149.975835962149,5.3507162669357085
29057,420980,2783.938,3793.443,20.212,0.0581,21.285500000000003,0.0312,20.401,0.0583,0.8323,-0.5423,149.9615713609026,5.350716563145489
29061,421004,2192.456,3793.604,20.203,0.0509,20.968500000000002,0.0261,20.364,0.0598,0.7993,-0.6960,149.9879744993994,5.350723733400959
29062,420974,1334.875,3793.611,22.006999999999998,0.1781,22.8595,0.1013,21.742,0.2087,0.7313,-0.6923,150.02625600680437,5.350722059509226
29063,420970,1171.844,3793.631,22.056,0.1780,23.3885,0.1951,,,0.6900,-0.0445,150.03353353390796,5.350722302399514
29064,420999,1799.864,3793.747,21.221999999999998,0.1170,22.0155,0.0507,21.382,0.1177,0.8317,-2.2193,150.005499394196,5.350729474968584
29065,421000,2007.035,3794.263,18.509,0.0331,19.398500000000002,0.0098,18.057000000000002,0.0103,0.8590,-1.0880,149.99625149957382,5.350752794319939
29066,421024,1051.964,3794.336,22.156,0.1989,22.3355,0.0682,,,0.7080,-2.0315,150.03888484916507,5.350753105940421
29068,106740,3383.229,3794.449,18.31,0.0334,18.811500000000002,0.0108,18.074,0.0125,1.0410,-1.0783,149.93481963993574,5.3507601072142155
29069,421001,2022.872,3794.532,21.056,0.0910,21.9215,0.0516,21.237000000000002,0.1028,0.7353,-1.4360,149.9955445528812,5.350764773681249
29071,106756,1814.525,3794.642,21.127,0.1016,21.898500000000002,0.0496,21.434,0.1337,0.8237,-0.4543,150.00484494456035,5.350769284613721
29075,5002638,780.588,3794.991,,,23.299500000000002,0.1780,22.028000000000002,0.2705,0.5900,0.1290,150.05099877676656,5.350780846334212
29077,421023,994.180,3795.100,21.673,0.1333,22.5485,0.0738,21.644000000000002,0.1551,0.7607,-1.8207,150.04146426709843,5.350786789537462
29078,421025,1670.116,3795.299,22.384,0.2001,23.346500000000002,0.1663,,,0.6570,0.0615,150.01129121166295,5.350798140393705
29080,421064,3028.104,3795.898,20.9,0.0790,21.8165,0.0444,20.994,0.0837,0.7530,0.0847,149.95067204251777,5.350825338756944
29081,421051,844.845,3795.964,21.148,0.0821,21.8835,0.0462,21.450000000000003,0.1329,0.7430,-0.2940,150.0481304210593,5.350824436785633
29082,421057,1961.296,3796.249,20.785,0.0656,21.8165,0.0441,20.964000000000002,0.0863,0.7280,-0.5547,149.99829324392252,5.35084098767087
29083,421058,1989.494,3796.260,22.246,0.2405,23.3775,0.1371,,,0.8015,-1.8945,149.99703451460516,5.350841522551119
29085,421065,3430.824,3796.479,21.105999999999998,0.0875,21.8545,0.0414,21.184,0.1111,0.7857,-0.7243,149.93269504354762,5.350850187014429
29087,421053,1167.519,3796.513,22.588,0.2980,23.3855,0.1940,,,0.7100,-1.1835,150.0337266094371,5.350850372909522
29088,106780,1612.609,3796.579,20.048,0.0474,20.8865,0.0224,19.974,0.0378,0.6770,-0.2887,150.0138582669327,5.350854873445622
29092,421086,2597.116,3797.082,20.651,0.0927,21.5195,0.0311,20.881,0.0905,0.9033,-0.4697,149.9699108982794,5.350878423168856
29093,421103,1005.471,3797.095,22.477999999999998,0.2363,23.0835,0.1250,,,0.6300,-1.3410,150.04096025878138,5.350875510125403
29097,421116,2586.146,3797.461,18.558,0.0395,19.375500000000002,0.0092,18.327,0.0146,0.9953,-1.2773,149.97040058761974,5.350895271549084
29098,421088,2836.471,3797.578,21.166999999999998,0.0990,22.0685,0.0511,21.229000000000003,0.1159,0.8053,-0.7660,149.95922633803326,5.350900284980562
29100,421104,1090.406,3797.752,21.945999999999998,0.1570,22.491500000000002,0.0785,21.974,0.2046,0.7637,-0.0283,150.03716885575201,5.350905103004331
29101,421120,3088.003,3797.781,22.212,0.2276,23.4675,0.1307,21.743000000000002,0.2484,0.8383,-0.6613,149.94799821007283,5.350908915923847
29103,421109,1843.202,3797.854,20.845,0.0825,21.715500000000002,0.0415,20.904,0.0868,0.8113,-0.2330,150.00356484006923,5.350912100485833
29104,421107,1371.877,3797.958,20.979,0.0831,21.7485,0.0346,21.107,0.0924,0.7190,-0.7950,150.02460429301198,5.350915394096185
29105,421121,3620.263,3798.048,21.351,0.1028,22.2645,0.0611,21.435000000000002,0.1392,0.7837,-0.3297,149.92423868238606,5.350919281051828
