,ID,X,Y,K,K_err,J,J_err,H,H_err,chi,sharp,ra,dec
27164,299195,1604.128,8774.286,19.812,0.1141,20.674999999999997,0.0311,19.9245,0.0695,1.9993,0.1073,16.23949673385771,2.1151190407187554
27169,299184,1158.600,8774.457,19.608,0.1022,20.653999999999996,0.0354,19.8585,0.0661,2.1483,-0.7880,16.25931140701043,2.115126111607558
27171,299194,1404.354,8774.509,19.081,0.0747,19.967999999999996,0.0212,19.2045,0.0396,1.9317,-0.2777,16.248381601064903,2.115128745791805
27176,299199,2452.743,8774.894,19.639,0.1016,20.516,0.0345,19.7165,0.0639,1.9763,0.2717,16.2017549168478,2.1151463713306313
27185,299209,4386.849,8775.489,18.198,0.0955,19.123999999999995,0.0214,,,0.8905,0.2530,16.115736385829564,2.1151700923799304
27187,299207,3759.534,8775.618,20.629,0.2226,21.422999999999995,0.0316,20.5715,0.1093,2.1523,-0.8037,16.143635923135847,2.115177230840836
27190,138428,3880.342,8775.738,21.712,0.5169,22.533,0.0537,22.101499999999998,0.3956,2.3807,-0.5460,16.138263041529537,2.1151823324868535
27194,299203,2501.875,8776.074,18.536,0.0525,19.543,0.0194,18.737499999999997,0.0337,2.0493,0.3127,16.19956979010566,2.1151988052352566
27195,299206,3433.234,8776.083,19.241,0.0744,19.989999999999995,0.0166,19.374499999999998,0.0470,1.9493,0.0497,16.158147973421276,2.1151984301745514
27200,299218,3534.641,8776.356,20.553,0.1971,21.125999999999998,0.0269,20.4605,0.1086,2.1810,-1.0273,16.153637939878006,2.115210412362072
27208,299219,3963.433,8777.002,20.913,0.2608,21.623999999999995,0.0326,20.9085,0.1409,2.1237,-0.4310,16.13456760494783,2.115238339758159
27209,299212,1494.600,8777.019,19.917,0.1325,20.628,0.0331,19.955499999999997,0.0725,2.0720,-0.2023,16.24436794975077,2.115240399978294
27214,299217,3268.540,8777.386,20.262,0.1358,20.808,0.0242,20.2665,0.0856,2.0290,-0.9440,16.165472668758024,2.1152565583555156
27221,299225,1249.461,8777.750,20.631,0.2181,21.178999999999995,0.0459,20.7885,0.1273,2.2813,0.0993,16.255270406731732,2.1152725946248636
27222,299231,2760.178,8777.756,19.337,0.0863,20.262,0.0269,19.6375,0.0633,2.1897,-0.3747,16.188081864527526,2.11527345605546
27225,299227,2448.340,8777.868,19.356,0.0931,20.092999999999996,0.0247,19.4725,0.0533,2.0817,-0.0047,16.20195073807637,2.115278549059089
27233,299233,3212.085,8778.090,17.956,0.0347,19.083999999999996,0.0131,18.1995,0.0252,1.9613,-0.2657,16.167983480954668,2.1152879136336242
27240,138509,3446.094,8778.483,21.672,0.4557,22.659999999999997,0.0687,22.2185,0.3897,2.2597,-0.4503,16.157576027132215,2.1153050777101674
27242,138507,3298.862,8778.629,22.539,1.1683,23.235,0.1666,22.1325,0.3292,2.1660,-3.3870,16.164124108868002,2.1153117650026108
27244,299245,3846.216,8778.660,17.625,0.0304,18.725,0.0121,17.8435,0.0195,1.9957,0.1233,16.139780774571154,2.1153122655817906
27245,299238,1992.703,8778.697,18.997,0.0725,19.951999999999998,0.0215,19.2155,0.0471,2.1290,-0.3907,16.222215017335007,2.1153153390397863
27246,299242,2770.642,8778.704,19.326,0.0868,20.205999999999996,0.0258,19.490499999999997,0.0522,2.1030,-0.5673,16.187616481720724,2.115315583111554
27253,299240,2195.130,8778.987,19.183,0.1030,20.101,0.0273,19.4695,0.0717,2.6740,-0.4813,16.213212154964708,2.1153282845794825
27256,299244,3363.077,8779.125,17.183,0.0235,18.586,0.0126,17.9655,0.0217,1.9303,0.1893,16.16126817269561,2.1153337261459884
27263,299257,4251.644,8779.451,19.537,0.1162,20.475,0.0232,19.7215,0.0794,2.4547,-0.5670,16.12174955180412,2.1153465251990182
27265,138560,3307.421,8779.631,23.182,0.8158,23.196999999999996,0.1251,21.8035,0.5110,2.3587,-3.9673,16.163743449688578,2.1153562872674256
27274,299256,3296.243,8780.048,20.285,0.1611,21.034999999999997,0.0267,20.4885,0.1066,2.0740,-1.1963,16.16424058615739,2.1153748345419325
27276,138582,3272.411,8780.191,21.783,0.6711,23.469,0.1847,21.923499999999997,0.2937,2.0247,-1.7390,16.1653005044328,2.1153812195040973
27289,138581,3198.197,8780.558,22.551000000000002,1.1918,22.830999999999996,0.0843,22.1145,0.4492,2.3480,-1.8307,16.168601141494932,2.1153976175792755
27292,299262,3065.858,8780.587,20.445,0.2037,21.116999999999997,0.0401,20.5275,0.1131,2.4160,-0.5163,16.17448686532847,2.1153990443179955
27294,299264,3278.227,8780.705,20.228,0.1493,20.903999999999996,0.0256,20.3005,0.0852,2.0080,0.1807,16.165041839622283,2.1154040566813395
27304,299275,4097.741,8781.453,19.959,0.1314,21.241,0.0283,20.720499999999998,0.1219,2.0833,-0.3060,16.1285943099326,2.115435867000943
27309,138604,3121.187,8781.567,21.887,0.5898,22.308,0.0801,21.682499999999997,0.2625,2.3760,-1.4577,16.172026129246102,2.115442544672474
27311,299269,378.996,8781.706,19.697,0.1107,20.619999999999997,0.0333,19.9115,0.0705,2.1703,-0.5697,16.293983955803974,2.115446753198795
27313,299274,2933.056,8781.748,19.667,0.1092,20.58,0.0337,19.9495,0.0719,2.1353,0.0387,16.18039318078652,2.115450759914114
27322,299280,1970.401,8782.402,19.089,0.0736,20.076999999999998,0.0232,19.3505,0.0486,2.0323,-0.2860,16.223206891623928,2.1154799952425694
27325,299282,3237.875,8782.592,20.907,0.2769,21.332,0.0346,20.8855,0.1438,2.2873,-1.2550,16.16683647630764,2.1154879713189363
27327,299281,2940.652,8782.623,19.824,0.1131,20.442,0.0297,19.918499999999998,0.0687,2.0497,0.0917,16.180055351018122,2.1154896425329746
27329,138603,3104.751,8782.662,21.648,0.6182,22.1,0.0633,22.5175,0.3699,2.2927,-0.7453,16.17275711274791,2.115491227752057
27332,299285,4104.078,8782.824,21.244,0.3518,21.473,0.0319,21.124499999999998,0.1767,2.2580,-0.2700,16.12831247190804,2.115496785478656
27336,299283,3521.606,8783.182,21.305,0.3904,21.756999999999998,0.0367,21.1085,0.1578,2.2697,-2.1860,16.15421765612309,2.115513808285781
27339,299284,3887.192,8783.384,19.426000000000002,0.0816,20.400999999999996,0.0206,19.8025,0.0659,1.9520,0.0337,16.137958376603084,2.115522138666873
27346,138653,1977.008,8783.874,20.045,0.1325,20.887999999999998,0.0376,20.0065,0.0667,1.9720,-0.2543,16.222913048430087,2.115545419921117
27347,138660,3627.370,8783.913,21.024,0.2906,21.751999999999995,0.0408,21.313499999999998,0.1990,2.3353,-0.3003,16.149513845846496,2.1155461271807203
27348,299295,3266.188,8784.017,20.894000000000002,0.2697,21.531999999999996,0.0342,21.0855,0.1600,2.1863,-1.0970,16.165577265484682,2.1155512704213133
27349,299292,2392.477,8784.027,18.543,0.0611,19.558,0.0212,18.6875,0.0349,2.2410,-0.3617,16.20443522279259,2.1155522882703592
27352,299294,2501.085,8784.303,17.926000000000002,0.0371,18.933,0.0166,18.1255,0.0251,2.1243,0.3050,16.199604923217702,2.115564536495348
27354,299297,3986.627,8784.387,21.27,0.3998,21.903,0.0446,21.304499999999997,0.1890,2.3340,-0.3393,16.1335360478302,2.1155665106203334
27355,299296,3601.204,8784.449,16.441000000000003,0.0178,17.171,0.0097,16.5685,0.0157,2.5550,-0.0927,16.150677566753604,2.115569992573053
27356,299306,2556.683,8784.541,20.067,0.1367,20.442,0.0311,19.9405,0.0733,2.1760,0.1460,16.1971322232574,2.115575098992414
27358,299302,635.243,8784.708,19.63,0.1028,20.345999999999997,0.0287,19.7765,0.0625,2.1073,0.3983,16.282587496914445,2.11558076410484
27360,299308,3768.218,8784.869,20.542,0.2024,21.486999999999995,0.0331,21.0685,0.1507,2.0997,-1.2233,16.143249690118886,2.115588367564249
27362,138684,3408.310,8784.958,21.724,0.5235,22.107999999999997,0.0516,21.746499999999997,0.2861,2.3257,-1.5283,16.15925644626217,2.1155929071655626
27363,299309,3968.213,8785.046,20.619,0.2235,20.918,0.0250,20.7715,0.1316,2.2490,-0.5193,16.134355000836287,2.115595838312339
27375,138705,3504.369,8785.353,21.328,0.2738,21.934999999999995,0.0370,21.5175,0.2575,2.3353,-0.6877,16.154984261401232,2.1156103228556757
27377,299314,1850.585,8785.452,19.193,0.0795,20.018,0.0233,19.3605,0.0479,2.0983,-0.7540,16.228535663658494,2.1156154883819274
27379,299312,1701.239,8785.865,17.655,0.0288,18.790999999999997,0.0131,17.8875,0.0234,1.9793,0.0717,16.235177769697817,2.115633741476363
27384,138697,2053.861,8786.130,16.906,0.0196,20.146,0.0211,18.4405,0.0279,1.9290,-0.0227,16.21949504132793,2.115645715186673
27389,299319,1395.160,8786.397,19.604,0.1033,20.562999999999995,0.0335,19.9575,0.0753,2.2297,-0.3783,16.248790513397456,2.115657087247963
27390,138704,3389.437,8786.399,21.39,0.3833,22.275999999999996,0.0568,22.1955,0.3625,2.2017,-0.4050,16.160095813355866,2.1156569772666525
27398,299324,3030.943,8786.875,18.805,0.0608,19.757999999999996,0.0202,19.098499999999998,0.0396,1.9933,-0.1773,16.176039690692512,2.115678541865098
27403,299326,3695.829,8787.149,20.567,0.2046,21.354,0.0366,20.5775,0.1146,2.2027,-1.0423,16.14646915583822,2.1156898309401746
27404,299321,2183.342,8787.166,18.854,0.0768,19.872999999999998,0.0274,19.205499999999997,0.0557,2.3823,-0.4880,16.213736422984105,2.115691791567623
27411,138731,3513.514,8787.421,20.894000000000002,0.3120,21.848,0.0433,21.1925,0.1871,2.4713,0.1533,16.15457753838522,2.115702219440183
27412,299325,3177.170,8787.434,20.548000000000002,0.1961,21.381999999999998,0.0370,20.877499999999998,0.1461,2.2150,-1.2180,16.169536301766,2.1157032390136834
27417,299334,3421.126,8787.956,19.92,0.1285,20.771,0.0245,19.9635,0.0701,2.0763,-1.1470,16.158686455984547,2.115726132769237
27423,138784,4184.818,8788.258,21.542,0.4557,22.391999999999996,0.0560,21.4855,0.2391,2.5623,-0.0983,16.124721586343327,2.115738106629431
27425,299341,3453.550,8788.480,20.650000000000002,0.2475,21.501999999999995,0.0334,21.0215,0.1728,2.4347,-0.3553,16.15724441112946,2.115749375114928
27430,138758,3489.935,8788.755,21.372,0.4491,22.641999999999996,0.0573,22.458499999999997,0.7171,2.4560,-2.7730,16.155626202797848,2.115761543604596
27432,299342,3890.538,8788.949,18.664,0.0565,19.659,0.0154,18.8415,0.0327,1.9333,-0.4703,16.137809554320494,2.1157694635716027
27437,299340,3412.906,8789.203,20.416,0.1837,21.147,0.0304,20.752499999999998,0.1278,2.0727,-1.4517,16.15905203550553,2.1157815661751016
27440,5001915,3541.371,8789.353,22.853,2.6782,22.579,0.0556,21.9275,0.4082,2.4607,-0.8327,16.15333860705436,2.115788042483151
27443,138785,4242.331,8789.468,20.945,0.3786,22.134,0.0475,21.6145,0.3363,2.5557,-0.5100,16.12216372000191,2.1157917448681074
27448,299350,3251.587,8789.678,19.233,0.0825,20.375,0.0210,19.6135,0.0615,2.1537,-0.3470,16.166226632758455,2.1158028863648597
27454,299349,2355.987,8789.949,19.027,0.0862,19.809999999999995,0.0238,19.0705,0.0447,2.3163,-0.8147,16.206058101390212,2.1158154894374293
27457,5001920,3356.971,8790.138,20.888,0.4719,22.364999999999995,0.0591,22.290499999999998,0.3838,2.3013,-2.9817,16.161539720860723,2.1158231977552
27460,299351,3679.815,8790.166,20.062,0.1331,21.009999999999998,0.0296,20.316499999999998,0.1006,2.1560,-1.7120,16.147181366760407,2.1158239469413544
27461,138834,2980.277,8790.197,20.091,0.1322,20.739999999999995,0.0374,20.185499999999998,0.0752,1.8137,-0.1110,16.17829303869854,2.115826230001979
27462,138809,3623.932,8790.350,20.714,0.2583,22.012,0.0449,22.0005,0.6323,2.6420,-1.5053,16.149666739410268,2.115832219890723
27466,138836,4315.922,8790.566,21.281,0.6054,22.911,0.0913,21.9575,0.5943,2.7683,-0.0200,16.118890792743084,2.115840360313728
27474,299361,3065.288,8790.966,20.454,0.1997,20.951999999999998,0.0361,20.6175,0.1163,2.4100,-0.1727,16.17451220658311,2.1158603308161474
27479,299358,1538.911,8791.163,18.727,0.0589,19.625,0.0193,18.833499999999997,0.0341,2.0300,-0.2410,16.24239724900226,2.115869063179154
27495,299374,4177.040,8791.771,19.76,0.1278,20.555,0.0248,19.9195,0.0811,2.4033,-0.8080,16.125067501474103,2.1158942573241206
27496,299372,2827.825,8791.845,17.063,0.0230,18.019,0.0122,17.3035,0.0175,2.1487,0.0157,16.18507328220244,2.115899588559597
27500,138860,3443.202,8792.056,21.412,0.4595,23.067999999999998,0.1127,22.8235,0.7788,1.9907,-3.2880,16.15770462939938,2.115908322350517
27504,138859,3409.754,8792.248,20.218,0.1573,21.128999999999998,0.0314,20.4745,0.1025,2.0563,-0.1137,16.159192215460834,2.1159169030237863
27505,299373,2927.169,8792.275,19.993000000000002,0.1284,20.711999999999996,0.0374,20.1315,0.0822,2.1753,-0.3657,16.18065499512872,2.1159186282458786
27506,299377,1232.236,8792.380,20.068,0.1326,20.205999999999996,0.0262,20.0645,0.0830,2.1870,-0.2177,16.2560365002178,2.115922789053258
27509,299381,3328.377,8792.469,20.635,0.2244,21.119,0.0258,20.682499999999997,0.1267,2.2480,0.0687,16.162811424741637,2.115926834543213
27512,299382,3400.324,8792.746,21.61,0.4594,21.595,0.0324,21.6345,0.2449,2.3140,-2.0147,16.159611610279125,2.1159390493165047
27514,138891,3138.759,8792.843,21.913,0.6679,21.991,0.0550,21.522499999999997,0.2260,2.4317,-1.3030,16.171244610528433,2.1159436787585286
27515,138892,3296.880,8792.907,22.293,1.0846,22.162,0.0486,22.1455,0.3921,2.2860,-0.1837,16.16421224082157,2.115946341147457
27522,138916,3840.374,8793.419,21.893,0.4191,23.007999999999996,0.0780,22.1645,0.4894,2.0730,-1.5650,16.14004056812412,2.115968227989038
27523,299392,1345.294,8793.491,20.385,0.1814,20.339999999999996,0.0305,20.264499999999998,0.0949,2.3543,-0.5207,16.251008291933957,2.1159723141514
27530,138857,2622.933,8793.805,18.795,0.0496,19.537,0.0180,18.935499999999998,0.0381,1.8580,0.1477,16.19418577635237,2.1159868064871716
27532,299397,3941.239,8793.878,20.414,0.1875,21.219,0.0271,20.6605,0.1273,2.2290,-0.1630,16.13555464025073,2.1159884252586334
27535,5001927,3422.935,8793.918,22.108,1.3025,22.680999999999997,0.0698,22.3965,0.7227,2.4237,-2.9287,16.158605993589195,2.1159911062490777
27537,138915,3665.647,8793.982,21.063,0.4212,22.281999999999996,0.0570,22.0455,0.3643,2.4010,-1.4350,16.14781147645357,2.115993570312331
27539,299395,3518.491,8794.166,19.454,0.1078,20.189,0.0184,19.4835,0.0528,2.2100,-0.6207,16.15435617871605,2.1160019876046574
27542,299406,2685.844,8794.364,18.91,0.0645,19.744999999999997,0.0209,19.310499999999998,0.0533,1.9627,-0.1717,16.191387832728804,2.116011623498715
27557,138963,3276.035,8795.399,21.119,0.3340,22.275999999999996,0.0719,21.537499999999998,0.2385,2.5090,-1.9917,16.16513931112518,2.1160571218026982
27560,299413,2047.674,8795.617,18.924,0.0677,19.951999999999998,0.0237,19.1845,0.0424,2.0607,0.0790,16.219770208811138,2.1160673549273796
27566,299415,3179.048,8795.936,20.611,0.2309,21.134,0.0314,20.418499999999998,0.1058,2.3537,-0.5850,16.169452769717452,2.1160811011786946
27569,299414,2977.718,8796.116,18.326,0.0444,19.324999999999996,0.0168,18.4985,0.0270,1.9113,-0.3920,16.178406844571125,2.116089297163919
27570,5001932,3961.406,8796.174,20.904,0.4769,22.940999999999995,0.0921,22.0745,0.3990,2.5633,-0.8757,16.13465771729898,2.116090426923479
27578,138988,3887.189,8796.642,21.17,0.3451,21.986999999999995,0.0402,21.7135,0.2568,2.2387,-0.3440,16.13795848523638,2.116111379017846
27579,139053,1951.470,8796.752,18.928,0.0595,19.922999999999995,0.0209,19.229499999999998,0.0456,1.9427,-0.3263,16.224048846745383,2.116117760522688
27580,299419,865.337,8796.801,19.308,0.0794,20.180999999999997,0.0257,19.5425,0.0570,2.0883,-0.2827,16.272354189358,2.1161186853126006
27586,139010,3463.577,8797.097,21.461000000000002,0.4413,22.129999999999995,0.0482,21.987499999999997,0.3515,2.3873,-0.9987,16.15679845263623,2.1161323357401542
27591,299435,3980.277,8797.390,20.758,0.2512,21.605999999999995,0.0372,21.011499999999998,0.1568,2.2153,-0.1180,16.133818435445708,2.116144431157109
27594,138989,3951.099,8797.724,21.17,0.4754,22.085,0.0493,21.2385,0.1971,2.3717,-0.5223,16.135116113598894,2.1161593368890466
27598,299431,2873.670,8797.769,20.046,0.1375,20.567999999999998,0.0324,20.0875,0.0747,1.9227,-0.1267,16.183034339219653,2.116162844440222
27601,299434,3143.560,8797.923,20.306,0.1817,20.931999999999995,0.0280,20.2795,0.0937,2.2783,-1.7580,16.171031082904996,2.1161694500239685
27616,138985,2439.265,8798.742,19.335,0.0908,20.22,0.0258,19.665499999999998,0.0661,2.1523,0.2680,16.202354342077726,2.1162062781312865
27618,139029,1430.708,8798.858,17.478,0.0287,18.567,0.0145,17.819499999999998,0.0212,2.1263,0.3620,16.24720954334863,2.116210946688685
27630,299453,3091.368,8799.774,18.241,0.0442,19.259,0.0149,18.461499999999997,0.0273,2.0353,-0.1090,16.17335230053923,2.1162517695819956
27633,299455,3610.765,8799.979,20.03,0.1407,20.747,0.0237,20.211499999999997,0.0981,2.2863,-0.9750,16.15025232139495,2.116260194420765
27643,139060,3127.034,8800.560,19.454,0.1010,20.15,0.0229,19.537499999999998,0.0595,1.8437,0.0317,16.17176606790697,2.1162866665587527
27648,139082,3523.722,8800.656,21.395,0.4397,22.741,0.0688,21.801499999999997,0.5440,2.6310,-0.0913,16.154123522786612,2.116290422078724
27649,299465,3772.818,8800.740,20.82,0.2379,21.671,0.0330,21.2275,0.1974,2.1857,-0.2593,16.143045079603354,2.116293731967874
27650,139081,3314.757,8800.745,21.933,0.4245,22.741999999999997,0.0849,22.0845,0.5965,2.2603,-1.9697,16.163417158992978,2.11629467184007
27652,299459,1984.764,8800.787,18.462,0.0474,19.458,0.0163,18.694499999999998,0.0337,1.9523,-0.2530,16.22256810991747,2.11629710739975
27653,138962,3134.317,8800.866,21.677,0.5519,21.619999999999997,0.0470,21.406499999999998,0.1991,2.3220,-0.8703,16.171442158935612,2.116300258893584
27654,299458,1066.377,8800.954,18.498,0.0456,19.476999999999997,0.0172,18.647499999999997,0.0328,1.9370,-0.1883,16.263413024597153,2.116303607107989
27655,299464,3424.400,8800.955,19.951,0.1319,20.797999999999995,0.0236,20.150499999999997,0.0900,2.1887,-0.7900,16.15854082901416,2.1163038576659545
27656,299462,3331.704,8800.958,22.013,0.7229,21.699999999999996,0.0344,21.6035,0.2397,2.3697,-0.6640,16.162663447469967,2.1163041166552734
27662,139110,2653.414,8801.404,20.869,0.2867,21.040999999999997,0.0431,20.5185,0.1044,2.3710,0.2153,16.19283014211537,2.1163245251144778
27665,139083,3757.159,8801.459,22.075,0.7291,22.041999999999994,0.0437,21.8095,0.2825,2.4033,-2.3817,16.143741505877816,2.1163257162494786
27670,299474,2872.036,8801.637,19.576,0.0993,20.379999999999995,0.0280,19.8665,0.0653,1.9433,-0.8007,16.18310700819682,2.1163347556241696
27671,299463,3401.394,8801.675,19.774,0.1156,20.559999999999995,0.0197,20.0935,0.0853,2.1477,-0.4143,16.159564010917904,2.116335889662151
27674,299461,3128.789,8801.748,19.183,0.0828,20.174999999999997,0.0242,19.4135,0.0525,1.8480,-0.2593,16.171688013794412,2.1163394643981848
27677,139115,4133.148,8801.800,21.297,0.4975,22.345,0.0528,22.4345,0.4309,2.3200,-0.9897,16.127019556243255,2.1163400903619753
27681,299476,3997.961,8802.083,20.436,0.1900,21.326,0.0313,20.8205,0.1359,2.2290,-0.2507,16.133031937915142,2.116352969717299
27687,299485,3497.286,8802.371,18.553,0.0491,19.544999999999995,0.0142,18.7955,0.0328,1.8910,-0.0500,16.155299250946626,2.1163666840886304
27688,139114,3680.848,8802.543,22.037,0.8496,22.482999999999997,0.0516,22.9595,0.7841,2.3680,-1.8527,16.14713540441413,2.1163740302924836
27689,299484,2712.582,8802.641,17.37,0.0241,18.431999999999995,0.0137,17.6255,0.0211,2.0743,0.1507,16.190198666186394,2.1163794747306537
27694,299482,1755.038,8802.842,18.734,0.0572,19.745999999999995,0.0200,19.0335,0.0389,1.9983,-0.2283,16.23278509125383,2.116388310180598
27695,299479,1419.373,8803.072,18.382,0.0487,19.348,0.0186,18.5705,0.0295,2.0697,0.2640,16.247713667611002,2.1163982215246
27698,299480,1527.373,8803.366,19.709,0.1139,20.552,0.0329,20.0395,0.0875,2.3547,-0.2230,16.2429104084906,2.116411403773851
27701,299495,3508.538,8803.507,18.963,0.0625,19.854999999999997,0.0167,19.1525,0.0440,1.9843,-0.2933,16.15479882108637,2.1164171555963427
27712,299493,2523.218,8804.141,18.613,0.0544,19.498999999999995,0.0183,18.7365,0.0334,2.0280,-0.0653,16.19862056152828,2.1164462142961153
27714,299503,1507.494,8804.486,19.546,0.1112,20.211999999999996,0.0284,19.5155,0.0561,2.2943,-0.0513,16.24379452066119,2.1164611610555526
27715,139162,3288.264,8804.492,21.228,0.3647,21.604999999999997,0.0384,21.1495,0.1980,2.4610,-1.3443,16.1645954206052,2.116461237413049
